ID,主要编码,疾病名称,std-cut
I10X02900,X02.900,暴露于房屋或建筑结构内控制性火焰下,"['暴露', '于', '房屋', '或', '建筑', '结构', '内', '控制性', '火焰', '下']"
I10X03900,X03.900,暴露于房屋或建筑结构外控制性火焰下,"['暴露', '于', '房屋', '或', '建筑', '结构', '外', '控制性', '火焰', '下']"
I10X04900,X04.900,暴露于高度易燃材料起火下,"['暴露', '于', '高度', '易燃', '材料', '起火', '下']"
I10X05900,X05.900,暴露于睡衣起火和焚毁下,"['暴露', '于', '睡衣', '起火', '焚毁', '下']"
I10X06900,X06.900,暴露于特指衣着和装饰品起火和焚毁下,"['暴露', '于', '特指', '衣着', '装饰品', '起火', '焚毁', '下']"
I10X08900,X08.900,暴露于特指烟、或和火焰下,"['暴露', '于', '特指', '烟', '或', '火焰', '下']"
I10X09900,X09.900,暴露于烟、火和火焰下,"['暴露', '于', '烟', '火', '火焰', '下']"
I10X10900,X10.900,接触热饮料、食物和动植物油,"['接触', '热', '饮料', '食物', '动植物', '油']"
I10X11900,X11.900,接触热自来水,"['接触', '热', '自来水']"
I10X12900,X12.900,接触特指热液体,"['接触', '特指', '热', '液体']"
I10X13900,X13.900,接触蒸汽和热蒸汽,"['接触', '蒸汽', '热']"
I10X14900,X14.900,接触热空气和气体,"['接触', '热空气', '气体']"
I10X15900,X15.900,接触热家用器具,"['接触', '热', '家用', '器具']"
I10X16900,X16.900,接触热取暖器具、散热器和管,"['接触', '热', '取暖', '器具', '散热器', '管']"
I10X17900,X17.900,接触热发动机、机械和工具,"['接触', '热', '发动机', '机械', '工具']"
I10X18900,X18.900,接触特指热金属,"['接触', '特指', '热', '金属']"
I10X19900,X19.900,接触特指和热和烫物质,"['接触', '特指', '热', '烫', '物质']"
I10X20900,X20.900,接触毒蛇和蜥蜴,"['接触', '毒蛇', '蜥蜴']"
I10X21900,X21.900,接触毒蜘蛛,"['接触', '毒蜘蛛']"
I10X22900,X22.900,接触蝎子,"['接触', '蝎子']"
I10X23900,X23.900,接触大黄蜂、黄蜂和蜜蜂,"['接触', '大黄蜂', '黄蜂', '蜜蜂']"
I10X24900,X24.900,接触蜈蚣和(热带)有毒千足虫,"['接触', '蜈蚣', '热带', '有毒', '千足虫']"
I10X25900,X25.900,接触有毒节肢动物,"['接触', '有毒', '节肢动物']"
I10X26900,X26.900,接触有毒海生动物和植物,"['接触', '有毒', '海生', '动物', '植物']"
I10X27900,X27.900,接触特指有毒动物,"['接触', '特指', '有毒', '动物']"
I10X28900,X28.900,接触特指有毒植物,"['接触', '特指', '有毒', '植物']"
I10X29900,X29.900,有毒动物咬伤,"['有毒', '动物', '咬伤']"
I10X30900,X30.900,暴露于过度自然热下,"['暴露', '于', '过度', '自然', '热下']"
I10X31900,X31.900,暴露于过度自然冷下,"['暴露', '于', '过度', '自然', '冷下']"
I10X32900,X32.900,暴露于阳光下,"['暴露', '于', '阳光', '下']"
I10X33900,X33.900,闪电受害者,"['闪电', '受害者']"
I10X34900,X34.900,地震受害者,"['地震', '受害者']"
I10X35900,X35.900,火山爆发受害者,"['火山爆发', '受害者']"
I10X36900,X36.900,雪崩、山崩和特指地面运动受害者,"['雪崩', '山崩', '特指', '地面', '运动', '受害者']"
I10X37900,X37.900,灾难性暴风雨受害者,"['灾难性', '暴风雨', '受害者']"
I10X38900,X38.900,洪水受害者,"['洪水', '受害者']"
I10X39900,X39.900,暴露于特指和自然力量下,"['暴露', '于', '特指', '自然', '力量', '下']"
I10X40900,X40.900,非阿片样镇痛药、解热药和抗风湿药意外中毒及暴露于该类药物,"['非', '阿片', '样', '镇痛药', '解热', '药', '抗风湿', '意外', '中毒', '暴露', '于', '该', '类药物']"
I10X40901,X40.901,痛可宁意外中毒,"['痛可宁', '意外', '中毒']"
I10X41900,X41.900,镇癫痫药、镇静催眠药、抗帕金森药和对精神有影响药物意外中毒及暴露于该类药物,"['镇', '癫痫', '药', '镇静', '催眠药', '抗', '帕金森', '对', '精神', '有', '影响', '药物', '意外', '中毒', '暴露', '于', '该', '类药物']"
I10X41901,X41.901,巴比妥盐类意外中毒,"['巴比', '妥', '盐类', '意外', '中毒']"
I10X41902,X41.902,氟哌啶醇意外中毒,"['氟', '哌啶', '醇', '意外', '中毒']"
I10X41903,X41.903,舒乐安定意外中毒,"['舒乐安定', '意外', '中毒']"
I10X41904,X41.904,安定剂意外中毒,"['安定剂', '意外', '中毒']"
I10X42900,X42.900,麻醉品和致幻药[致幻剂]意外中毒及暴露于该类药物,"['麻醉品', '致', '幻药', '致幻剂', '意外', '中毒', '暴露', '于', '该', '类药物']"
I10X42901,X42.901,非那根意外中毒,"['非', '那根', '意外', '中毒']"
I10X43900,X43.900,作用于自主神经系统特指药物意外中毒及暴露于该类药物,"['作用', '于', '自主', '神经系统', '特指', '药物', '意外', '中毒', '暴露', '该', '类药物']"
I10X43901,X43.901,阿托品意外中毒,"['阿托品', '意外', '中毒']"
I10X44900,X44.900,特指和药物、药剂和生物制品意外中毒及暴露于该类物质,"['特指', '药物', '药剂', '生物制品', '意外', '中毒', '暴露', '于', '该类', '物质']"
I10X44901,X44.901,避孕药物意外中毒,"['避孕药物', '意外', '中毒']"
I10X44902,X44.902,长春新碱意外中毒,"['长春新碱', '意外', '中毒']"
I10X44903,X44.903,丁胺卡那意外中毒,"['丁胺', '卡', '那', '意外', '中毒']"
I10X44904,X44.904,砷药物意外中毒,"['砷', '药物', '意外', '中毒']"
I10X44905,X44.905,高锰酸钾意外中毒,"['高锰酸钾', '意外', '中毒']"
I10X44906,X44.906,铁剂意外中毒,"['铁剂', '意外', '中毒']"
I10X44907,X44.907,乙烯雌酚意外中毒,"['乙烯', '雌酚', '意外', '中毒']"
I10X44908,X44.908,化妆品意外中毒,"['化妆品', '意外', '中毒']"
I10X44909,X44.909,维生素D意外中毒,"['维生素', 'D', '意外', '中毒']"
I10X44910,X44.910,地高辛意外中毒,"['地高辛', '意外', '中毒']"
I10X44911,X44.911,抗凝血药意外中毒,"['抗凝血', '药', '意外', '中毒']"
I10X44912,X44.912,维生素A意外中毒,"['维生素', 'A', '意外', '中毒']"
I10X44913,X44.913,胃复安意外中毒,"['胃复安', '意外', '中毒']"
I10X44914,X44.914,抗过敏药意外中毒,"['抗过敏', '药', '意外', '中毒']"
I10X45900,X45.900,酒精意外中毒及暴露于酒精,"['酒精', '意外', '中毒', '暴露', '于']"
I10X46900,X46.900,有机溶剂和卤素烃及其蒸汽意外中毒及暴露于该类物质,"['有机溶剂', '卤素', '烃', '及其', '蒸汽', '意外', '中毒', '暴露', '于', '该类', '物质']"
I10X46901,X46.901,加湿器消毒剂意外中毒,"['加湿器', '消毒剂', '意外', '中毒']"
I10X46902,X46.902,敌敌畏意外中毒,"['敌敌畏', '意外', '中毒']"
I10X46903,X46.903,杀鼠剂意外中毒,"['杀鼠剂', '意外', '中毒']"
I10X46904,X46.904,农药意外中毒,"['农药', '意外', '中毒']"
I10X46905,X46.905,来苏意外中毒,"['来', '苏', '意外', '中毒']"
I10X47900,X47.900,特指气体和蒸汽意外中毒及暴露于该类物质,"['特指', '气体', '蒸汽', '意外', '中毒', '暴露', '于', '该类', '物质']"
I10X48900,X48.900,杀虫剂意外中毒及暴露于该类物质,"['杀虫剂', '意外', '中毒', '暴露', '于', '该类', '物质']"
I10X48901,X48.901,铊意外中毒,"['铊', '意外', '中毒']"
I10X49900,X49.900,特指和化学制剂和有害物质意外中毒及暴露于该类物质,"['特指', '化学', '制剂', '有害物质', '意外', '中毒', '暴露', '于', '该类', '物质']"
I10X49901,X49.901,苛性碱意外中毒,"['苛性碱', '意外', '中毒']"
I10X49902,X49.902,食品类意外中毒,"['食品类', '意外', '中毒']"
I10X49903,X49.903,汞意外中毒,"['汞', '意外', '中毒']"
I10X49904,X49.904,铜意外中毒,"['铜', '意外', '中毒']"
I10X49905,X49.905,毒植物意外中毒,"['毒', '植物', '意外', '中毒']"
I10X49906,X49.906,苛性和腐蚀性物质烧伤,"['苛性', '腐蚀性', '物质', '烧伤']"
I10X50900,X50.900,操劳过度和剧烈或重复运动,"['操劳过度', '剧烈', '或', '重复', '运动']"
I10X50901,X50.901,扭伤,['扭伤']
I10X50902,X50.902,过度用力,"['过度', '用力']"
I10X51900,X51.900,旅行和运动,"['旅行', '运动']"
I10X52900,X52.900,长期滞留在失重环境下,"['长期', '滞留', '在', '失重', '环境', '下']"
I10X53900,X53.900,食物缺乏,"['食物', '缺乏']"
I10X54900,X54.900,水缺乏,"['水', '缺乏']"
I10X57900,X57.900,贫困,['贫困']
I10X58900,X58.900,暴露于特指因素下,"['暴露', '于', '特指', '因素', '下']"
I10X59900,X59.900,暴露于未特指因素下,"['暴露', '于', '未特指', '因素', '下']"
I10X60900,X60.900,非阿片样镇痛药、解热药和抗风湿药故意自毒及暴露于该类药物,"['非', '阿片', '样', '镇痛药', '解热', '药', '抗风湿', '故意', '自毒', '暴露', '于', '该', '类药物']"
I10X60901,X60.901,氯丙嗪故意自毒,"['氯丙嗪', '故意', '自毒']"
I10X60902,X60.902,克感敏故意自毒,"['克感敏', '故意', '自毒']"
I10X60903,X60.903,对乙酰氨基酚故意自毒,"['对乙酰氨基酚', '故意', '自毒']"
I10X61900,X61.900,镇癫痫药、镇静催眠药、抗帕金森药和对精神有影响药物故意自毒及暴露于该类药物,"['镇', '癫痫', '药', '镇静', '催眠药', '抗', '帕金森', '对', '精神', '有', '影响', '药物', '故意', '自毒', '暴露', '于', '该', '类药物']"
I10X61901,X61.901,安眠酮故意自毒,"['安眠酮', '故意', '自毒']"
I10X61902,X61.902,安宁故意自毒,"['安宁', '故意', '自毒']"
I10X61903,X61.903,利眠宁故意自毒,"['利眠宁', '故意', '自毒']"
I10X61904,X61.904,多虑平故意自毒,"['多虑平', '故意', '自毒']"
I10X61905,X61.905,芬那露故意自毒,"['芬', '那露', '故意', '自毒']"
I10X61906,X61.906,硝基安定故意自毒,"['硝基', '安定', '故意', '自毒']"
I10X61907,X61.907,卡马西平故意自毒,"['卡马西平', '故意', '自毒']"
I10X61908,X61.908,速可眠故意自毒,"['速可眠', '故意', '自毒']"
I10X61909,X61.909,安定故意自毒,"['安定', '故意', '自毒']"
I10X61910,X61.910,安眠药故意自毒,"['安眠药', '故意', '自毒']"
I10X62900,X62.900,麻醉品和致幻药[致幻剂]故意自毒及暴露于该类药物,"['麻醉品', '致', '幻药', '致幻剂', '故意', '自毒', '暴露', '于', '该', '类药物']"
I10X62901,X62.901,杜冷丁故意自毒,"['杜冷丁', '故意', '自毒']"
I10X63900,X63.900,作用于自主神经系统特指药物故意自毒及暴露于该类药物,"['作用', '于', '自主', '神经系统', '特指', '药物', '故意', '自毒', '暴露', '该', '类药物']"
I10X63901,X63.901,吡啶斯明故意自毒,"['吡啶', '斯明', '故意', '自毒']"
I10X64900,X64.900,特指和药物、药剂和生物制品故意自毒及暴露于该类物质,"['特指', '药物', '药剂', '生物制品', '故意', '自毒', '暴露', '于', '该类', '物质']"
I10X64901,X64.901,洋地黄故意自毒,"['洋地黄', '故意', '自毒']"
I10X64902,X64.902,甲酚故意自毒,"['甲酚', '故意', '自毒']"
I10X64903,X64.903,乘晕宁故意自毒,"['乘晕宁', '故意', '自毒']"
I10X65900,X65.900,酒精故意自毒及暴露于酒精,"['酒精', '故意', '自毒', '暴露', '于']"
I10X65901,X65.901,酒精故意自毒,"['酒精', '故意', '自毒']"
I10X66900,X66.900,有机溶剂和卤素烃及其蒸汽故意自毒及暴露于该类物质,"['有机溶剂', '卤素', '烃', '及其', '蒸汽', '故意', '自毒', '暴露', '于', '该类', '物质']"
I10X66901,X66.901,苯故意自毒,"['苯', '故意', '自毒']"
I10X67900,X67.900,特指气体和蒸汽故意自毒及暴露于该类物质,"['特指', '气体', '蒸汽', '故意', '自毒', '暴露', '于', '该类', '物质']"
I10X67901,X67.901,一氧化碳故意自毒,"['一氧化碳', '故意', '自毒']"
I10X68900,X68.900,杀虫剂故意自毒及暴露于该类物质,"['杀虫剂', '故意', '自毒', '暴露', '于', '该类', '物质']"
I10X68901,X68.901,敌敌畏故意自毒,"['敌敌畏', '故意', '自毒']"
I10X68902,X68.902,灭鼠剂故意自毒,"['灭鼠', '剂', '故意', '自毒']"
I10X68903,X68.903,有机磷农药故意自毒,"['有机磷', '农药', '故意', '自毒']"
I10X69900,X69.900,特指和化学制剂和有害物质故意自毒及暴露于该类物质,"['特指', '化学', '制剂', '有害物质', '故意', '自毒', '暴露', '于', '该类', '物质']"
I10X69901,X69.901,酸性物故意自毒,"['酸性', '物', '故意', '自毒']"
I10X69902,X69.902,汞故意自毒,"['汞', '故意', '自毒']"
I10X70900,X70.900,用悬吊、绞勒和窒息方式故意自害,"['用', '悬吊', '绞勒', '窒息', '方式', '故意', '自害']"
I10X71900,X71.900,用淹溺和沉没方式故意自害,"['用', '淹溺', '沉没', '方式', '故意', '自害']"
I10X72900,X72.900,用手枪发射方式故意自害,"['用', '手枪', '发射', '方式', '故意', '自害']"
I10X73900,X73.900,用步枪、猎枪和大型火器发射方式故意自害,"['用', '步枪', '猎枪', '大型', '火器', '发射', '方式', '故意', '自害']"
I10X74900,X74.900,用他和未特指火器发射方式故意自害,"['用', '他', '未特指', '火器', '发射', '方式', '故意', '自害']"
I10X75900,X75.900,用爆炸物方式故意自害,"['用', '爆炸物', '方式', '故意', '自害']"
I10X76900,X76.900,用烟、火和火焰方式故意自害,"['用烟', '火', '火焰', '方式', '故意', '自害']"
I10X77900,X77.900,用蒸汽、热气和热物体方式故意自害,"['用', '蒸汽', '热气', '热', '物体', '方式', '故意', '自害']"
I10X78900,X78.900,用尖锐物体方式故意自害,"['用', '尖锐', '物体', '方式', '故意', '自害']"
I10X79900,X79.900,用钝器方式故意自害,"['用', '钝器', '方式', '故意', '自害']"
I10X80900,X80.900,用从高处跳下方式故意自害,"['用', '从', '高处', '跳', '下', '方式', '故意', '自害']"
I10X81900,X81.900,用跳下或躺倒在移动物体前方式故意自害,"['用', '跳', '下', '或', '躺倒', '在', '移动', '物体', '前', '方式', '故意', '自害']"
I10X82900,X82.900,用机动车辆碰撞方式故意自害,"['用', '机动车辆', '碰撞', '方式', '故意', '自害']"
I10X83900,X83.900,用特指方式故意自害,"['用', '特指', '方式', '故意', '自害']"
I10X84900,X84.900,故意自害,"['故意', '自害']"
I10X85900,X85.900,用药物、药剂和生物制品进行加害,"['用', '药物', '药剂', '生物制品', '进行', '加害']"
I10X86900,X86.900,用腐蚀性物质进行加害,"['用', '腐蚀性', '物质', '进行', '加害']"
I10X87900,X87.900,用杀虫剂进行加害,"['用', '杀虫剂', '进行', '加害']"
I10X88900,X88.900,用气体和蒸汽进行加害,"['用', '气体', '蒸汽', '进行', '加害']"
I10X89900,X89.900,用特指化学制品和有害物质进行加害,"['用', '特指', '化学', '制品', '有害物质', '进行', '加害']"
I10X90900,X90.900,用化学制品和有害物质进行加害,"['用', '化学', '制品', '有害物质', '进行', '加害']"
I10X91900,X91.900,用悬吊、绞勒和窒息进行加害,"['用', '悬吊', '绞勒', '窒息', '进行', '加害']"
I10X92900,X92.900,用淹溺和沉没进行加害,"['用', '淹溺', '沉没', '进行', '加害']"
I10X93900,X93.900,用手枪发射进行加害,"['用', '手枪', '发射', '进行', '加害']"
I10X94900,X94.900,用特指和火器发射进行加害,"['用', '特指', '火器', '发射', '进行', '加害']"
